ID;OBJETO;MATERIAL;PROCEDENCIA;FECHA INGRESO;EDAD;FECHA;CULTURA;SECCION;SERIE;NUMINV
24960;MONEDA;BRONCE;SOTILLO;;ANTIGUA;353 - 354 d.C.;ROMANA;NUMISMÁTICA;CONSTANCIO GALO;26750-3
24958;MONEDA;BRONCE;SOTILLO;;ANTIGUA;269 - 270 d.C.;ROMANA;NUMISMÁTICA;CLAUDIO II;26750
5889;PUNZÓN;BRONCE;TARIFA. CÁDIZ;16/03/46;;;;METAL;PUNZONES;5911
5890;ESPÁTULA;BRONCE;TARIFA. CÁDIZ;16/03/46;;;;METAL;ESPÁTULAS;5912
5887;ARGOLLAS;BRONCE;TARIFA. CÁDIZ;16/03/46;;;;METAL;ARGOLLAS;5909
5888;ARGOLLAS;BRONCE;TARIFA. CÁDIZ;16/03/46;;;;METAL;ARGOLLAS;5910
5885;BULLA;BRONCE;TARIFA. CÁDIZ;16/03/46;ANTIGUA;;ROMANA;METAL;BULLAS;5907
5886;CADENA;BRONCE;TARIFA. CÁDIZ;16/03/46;ANTIGUA;;ROMANA;METAL;CADENAS;5908
5883;ANZUELO;BRONCE;TARIFA. CÁDIZ;16/03/46;;;;METAL;ANZUELOS;5905
5884;BULLA;BRONCE;TARIFA. CÁDIZ;16/03/46;ANTIGUA;;ROMANA;METAL;BULLAS;5906
5881;UTIL;BRONCE;TARIFA. CÁDIZ;16/03/46;;;;METAL;ÚTILES;5903
5882;ANZUELO;BRONCE;TARIFA. CÁDIZ;16/03/46;;;;METAL;ANZUELOS;5904
5880;ESPEJO;BRONCE;TARIFA. CÁDIZ;16/03/46;;;;METAL;ESPEJOS;5902
25549;MONEDA;BRONCE;TEATRO CÓMICO. C/ SAN MIGUEL/2002;01/04/04;ANTIGUA;;FENICIA;NUMISMÁTICA;GADIR;27319
25550;MONEDA;BRONCE;TEATRO CÓMICO. C/ SAN MIGUEL/2002;01/04/04;ANTIGUA;s. III a.C.;FENICIA;NUMISMÁTICA;GADIR;27320
25548;MONEDA;BRONCE;TEATRO CÓMICO. C/ SAN MIGUEL/2002;;ANTIGUA;s. III a.C.;FENICIA;NUMISMÁTICA;GADIR;27318
26612;FRAGMENTO;BRONCE;TEATRO ROMANO;;ANTIGUA;;ROMANA;ORFEBRERÍA;ANILLOS;28304
24858;MONEDA;BRONCE;TEATRO ROMANO;10/08/93;ANTIGUA;29 - 19 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;26659
14801;MONEDA;BRONCE;TEATRO ROMANO;1981;ANTIGUA;81 - 96 d.C.;ROMANA;NUMISMÁTICA;DOMICIANO;14785
32476;MONEDA;BRONCE;TEATRO ROMANO/1990;;ANTIGUA;378 - 388 d.C.;ROMANA;NUMISMÁTICA;BAJO IMPERIO;33016/24
26610;FRAGMENTO;BRONCE;TEATRO ROMANO/1990;;MODERNA;;HISPÁNICA;METAL;CLAVOSS;28302
26601;CABEZA DE CLAVOS;BRONCE;TEATRO ROMANO/1990;;ANTIGUA;;ROMANA;METAL;CLAVOSS;28293
26600;CUCHARILLA;BRONCE;TEATRO ROMANO/1990;;ANTIGUA;;ROMANA;METAL;CUCHARAS;28292
25044;MONEDA;BRONCE;TEATRO ROMANO/1991;30/08/93;ANTIGUA;;ROMANA;NUMISMÁTICA;BAJO IMPERIO;26827
24971;FRAGMENTO;BRONCE;TEATRO ROMANO/1991;;ANTIGUA;30/08/93;;METAL;APLIQUES;26757
24972;MONEDA;BRONCE;TEATRO ROMANO/1991;;;;;NUMISMÁTICA;FRUSTRAS;26757-1
19126;MONEDA;BRONCE;TEATRO ROMANO/86. CÁDIZ;;ANTIGUA;72 d.C.;ROMANA;NUMISMÁTICA;VESPASIANO;19091
19117;MONEDA;BRONCE;TEATRO ROMANO/93. CÁDIZ;30/08/93;ANTIGUA;206 - 45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;19082
19115;MONEDA;BRONCE;TEATRO ROMANO/93. CÁDIZ;11/08/93;ANTIGUA;323 -324 d.C.;ROMANA;NUMISMÁTICA;CONSTANTINO I;19080
19116;MONEDA;BRONCE;TEATRO ROMANO/93. CÁDIZ;30/08/93;ANTIGUA;45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;19081
18945;MONEDA;BRONCE;TEATRO ROMANO/93. CÁDIZ;11/08/93;ANTIGUA;;ROMANA;NUMISMÁTICA;TIBERIO;18910
18946;MONEDA;BRONCE;TEATRO ROMANO/93. CÁDIZ;11/08/93;ANTIGUA;82 d.C.;ESPAÑOLA;NUMISMÁTICA;DOMICIANO;18911
24765;FRAGMENTO;BRONCE;TEATRO ROMANO/1999;23/10/00;ANTIGUA;;ROMANA;METAL;FRAGMENTOS;26579
21735;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;17 - 18 d.C.;ROMANA;NUMISMÁTICA;TIBERIO;23416
21733;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;23414
21734;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;23415
21731;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;41- 54 d.C.;ROMANA;NUMISMÁTICA;CLAUDIO;23412
21732;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;s. II - I a.C.;HISPANORROMANA;NUMISMÁTICA;SEXSI;23413
21729;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;383 - 392 d.C.;ROMANA;NUMISMÁTICA;VALENTINIANO II;23410
21730;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;41 d.C.;ROMANA;NUMISMÁTICA;CLAUDIO;23411
21727;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;366 - 375 d.C.;ROMANA;NUMISMÁTICA;VALENTE;23408
21728;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;383 - 392 d.C.;ROMANA;NUMISMÁTICA;TEODOSIO I;23409
21725;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;355 - 361 d.C.;ROMANA;NUMISMÁTICA;JULIANO;23406
21726;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;366 - 375 d.C.;ROMANA;NUMISMÁTICA;VALENTE;23407
21723;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;355 - 361 d.C.;ROMANA;NUMISMÁTICA;CONSTANCIO II;23404
21724;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;355 - 361 d.C.;ROMANA;NUMISMÁTICA;JULIANO;23405
21721;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;355 - 361 d.C.;ROMANA;NUMISMÁTICA;CONSTANCIO II;23402
21722;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;355 - 361 d.C.;ROMANA;NUMISMÁTICA;CONSTANCIO II;23403
21719;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;383 - 392 d.C.;ROMANA;NUMISMÁTICA;VALENTINIANO II;23400
21720;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;355 - 361 d.C.;ROMANA;NUMISMÁTICA;CONSTANCIO II;23401
21717;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;393 - 395 d.C.;ROMANA;NUMISMÁTICA;HONORIO;23398
21718;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;383 - 392 d.C.;ROMANA;NUMISMÁTICA;TEODOSIO I;23399
21715;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;392 - 394 d.C.;ROMANA;NUMISMÁTICA;TEODOSIO I;23396
21716;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;392 - 394 d.C.;ROMANA;NUMISMÁTICA;TEODOSIO I;23397
18961;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;30/08/93;ANTIGUA;119 - 138 d.C.;ROMANA;NUMISMÁTICA;ADRIANO;18926
18960;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ;11/08/93;ANTIGUA;140 - 143 d.C.;ROMANA;NUMISMÁTICA;ANTONINO PÍO;18925
28044;AGUJAS;BRONCE;TEATRO ROMANO. CÁDIZ/1999;;ANTIGUA;;ROMANA;METAL;AGUJAS;29625
21840;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ/92;14/12/92;ANTIGUA;41 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;23575
21641;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ/92;;ANTIGUA;364 - 378 d-C-;ROMANA;NUMISMÁTICA;VALENTE;23322
21639;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ/92;;ANTIGUA;355 - 361 d-C-;ROMANA;NUMISMÁTICA;CONSTANCIO II;23320
21640;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ/92;;ANTIGUA;355 - 361 d-C-;ROMANA;NUMISMÁTICA;CONSTANCIO II;23321
21638;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ/92;;ANTIGUA;378 - 383 d-C-;ROMANA;NUMISMÁTICA;TEODOSIO I;23319
21839;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ/93;16/04/93;ANTIGUA;41 d.C.;ROMANA;NUMISMÁTICA;CLAUDIO I;23574
21837;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ/93;16/04/93;ANTIGUA;17 - 18 d.C.;ROMANA;NUMISMÁTICA;TIBERIO;23572
21838;MONEDA;BRONCE;TEATRO ROMANO. CÁDIZ/93;16/04/93;ANTIGUA;141 d.C.;ROMANA;NUMISMÁTICA;FAUSTINA;23573
14922;MONEDA;BRONCE;TEMPUL. JEREZ DE LA FRONTERA;1986;ANTIGUA;13 - 12 a.C.;HISPANORROMANA;NUMISMÁTICA;CARTEIA;14906
24700;MONEDA;BRONCE;TOLOSA LATOUR. CÁDIZ/1987;;;;;NUMISMÁTICA;FRUSTRAS;26514
24685;FRAGMENTO;BRONCE;TOLOSA LATOUR. CÁDIZ/1987;;ANTIGUA;;ROMANA;METAL;FIBULAS;26499
18698;MONEDA;BRONCE;TOLOSA LATOUR. CÁDIZ;;ANTIGUA;206 - 45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;18663
18814;ANILLOS;BRONCE;TOLOSA LATOUR 83. CÁDIZ;27/05/93;ANTIGUA;;ROMANA;ORFEBRERÍA;ANILLOS;18779
18808;INSTRUMENTO QUIRÚRGICO;BRONCE;TOLOSA LATOUR 83. CÁDIZ;27/05/93;ANTIGUA;;ROMANA;METAL;INSTRUMENTOS QUIRÚRGICOS;18773
18755;MONEDA;BRONCE;TOLOSA LATOUR 87. CÁDIZ;;ANTIGUA;206 - 45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;18720
18817;MONEDA;BRONCE;TOLOSA LATOUR 88. CÁDIZ;;ANTIGUA;206 - 45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;18782
18815;MONEDA;BRONCE;TOLOSA LATOUR 88. CÁDIZ;;ANTIGUA;206 - 45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;18780
18816;MONEDA;BRONCE;TOLOSA LATOUR 88. CÁDIZ;;ANTIGUA;45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;18781
18806;MONEDA;BRONCE;TOLOSA LATOUR 88. CÁDIZ;;ANTIGUA;206 - 45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;18771
18797;MONEDA;BRONCE;TOLOSA LATOUR 88. CÁDIZ;;ANTIGUA;206 - 45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;18762
18757;MONEDA;BRONCE;TOLOSA LATOUR 88. CÁDIZ;;;;;NUMISMÁTICA;;18722
18756;MONEDA;BRONCE;TOLOSA LATOUR 88. CÁDIZ;;ANTIGUA;206 - 45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;18721
33923;MONEDA;BRONCE;TORRE ALTA. SAN FERNANDO;2002;ANTIGUA;s. III a.C.;PÚNICA;NUMISMÁTICA;GADIR;34077
33924;MONEDA;BRONCE;TORRE ALTA. SAN FERNANDO;2002;ANTIGUA;s. III a.C.;PÚNICA;NUMISMÁTICA;GADIR;34078
21021;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22702
21022;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22703
21019;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22700
21020;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22701
21017;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22698
21018;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22699
21015;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22696
21016;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22697
21013;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22694
21014;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22695
21011;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22692
21012;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22693
21009;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22690
21010;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22691
21007;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22688
21008;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22689
21005;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22686
21006;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22687
21003;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22684
21004;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22685
21001;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22682
21002;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22683
20999;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22680
21000;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22681
20997;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22678
20998;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22679
20995;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22676
20996;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22677
20993;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22674
20994;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22675
20991;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22672
20992;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22673
20989;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22670
20990;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22671
20987;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22668
20988;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22669
20985;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22666
20986;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22667
20983;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22664
20984;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22665
20981;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22662
20982;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22663
20979;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22660
20980;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22661
20977;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22658
20978;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22659
20975;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22656
20976;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22657
20973;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22654
20974;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22655
20971;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22652
20972;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22653
20969;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22650
20970;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22651
20967;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22648
20968;MONEDA;BRONCE;TORRE DOÑA BLANCA;30/03/95;ANTIGUA;221 - 210 a.C.;FENICIA - PÚNICA;NUMISMÁTICA;CARTAGO;22649
9037;MONEDA;BRONCE;TORRE MALGAREJO. CASSINAS.  ARCOS;09/04/73;MODERNA;1658-1659;ESPAÑOLA;NUMISMÁTICA;FELIPE IV;9059
9038;MONEDA;BRONCE;TORRE MALGAREJO. CASSINAS.  ARCOS;09/04/73;MODERNA;1651-1652;ESPAÑOLA;NUMISMÁTICA;FELIPE IV;9060
9035;MONEDA;BRONCE;TORRE MALGAREJO. CASSINAS.  ARCOS;09/04/73;MODERNA;;ESPAÑOLA;NUMISMÁTICA;;9057
9036;MONEDA;BRONCE;TORRE MALGAREJO. CASSINAS.  ARCOS;09/04/73;MODERNA;1598-1665;ESPAÑOLA;NUMISMÁTICA;FELIPE III - FELIPE IV;9058
9033;MONEDA;BRONCE;TORRE MALGAREJO. CASSINAS.  ARCOS;09/04/73;ANTIGUA;206 - 45 a.C.;HISPANORROMANA;NUMISMÁTICA;GADES;9055
9034;MONEDA;BRONCE;TORRE MALGAREJO. CASSINAS.  ARCOS;09/04/73;ANTIGUA;31 -96 d.C.;ROMANA;NUMISMÁTICA;DOMICIANO;9056
30940;PESA;BRONCE;TRANVÍA SAN FERNANDO/2009;DJ/12/01;MODERNA;;;METAL;PESAS;32285
8988;ASA;BRONCE;UBRIQUE;25/07/72;;;;METAL;ASAS;9010
1907;PUNTA DE FLECHA;BRONCE;UCLES. CUENCA;ANTERIOR A 1932;ANTIGUA;;ROMANA;METAL;ARMAS;1906
1905;PUNTA DE LANZA;BRONCE;UCLES. CUENCA;ANTERIOR A 1932;ANTIGUA;;ROMANA;METAL;ARMAS;1904
1906;PUNTA DE LANZA;BRONCE;UCLES. CUENCA;ANTERIOR A 1932;PREHISTORIA;II MILENIO a.C.;;METAL;ARMAS;1905
8867;FIBULA;BRONCE;UCLES. CUENCA ?;15/11/71;ANTIGUA;;;METAL;FIBULAS;8889
8865;BRAZALETE;BRONCE;UCLES. CUENCA ?;15/11/71;ANTIGUA;;;ORFEBRERÍA;BRAZALETES;8887
8866;CUCHARILLA;BRONCE;UCLES. CUENCA ?;15/11/71;ANTIGUA;;ROMANA;METAL;CUCHARAS;8888
8727;CLAVOS;BRONCE;URBANIZACIÓN SOTOGRANDE. SAN ROQUE;11/10/69;;;;METAL;CLAVOSS;8749
8725;CLAVOS;BRONCE;URBANIZACIÓN SOTOGRANDE. SAN ROQUE;11/10/69;;;;METAL;CLAVOSS;8747
8726;CLAVOS;BRONCE;URBANIZACIÓN SOTOGRANDE. SAN ROQUE;11/10/69;;;;METAL;CLAVOSS;8748
8723;CLAVOS;BRONCE;URBANIZACIÓN SOTOGRANDE. SAN ROQUE;11/10/69;;;;METAL;CLAVOSS;8745
8724;CLAVOS;BRONCE;URBANIZACIÓN SOTOGRANDE. SAN ROQUE;11/10/69;;;;METAL;CLAVOSS;8746
8709;MONEDA;BRONCE;URBANIZACIÓN SOTOGRANDE. SAN ROQUE;11/10/69;ANTIGUA;;ROMANA;NUMISMÁTICA;GRACIANO;8731
8697;MONEDA;BRONCE;URBANIZACIÓN SOTOGRANDE. SAN ROQUE;11/10/69;ANTIGUA;;HISPANORROMANA;NUMISMÁTICA;CARTEIA;8719
8696;MONEDA;BRONCE;URBANIZACIÓN SOTOGRANDE. SAN ROQUE;11/10/69;ANTIGUA;;HISPANORROMANA;NUMISMÁTICA;CARTEIA;8718
2323;MONEDA;BRONCE;VALLEJAS. ARCOS;27/05/14;ANTIGUA;211-208 a.C.;ROMANA;NUMISMÁTICA;REPUBLICANAS;2345
29766;PASADOR;BRONCE;VARELA/1986;;;;;METAL;CERRADURAS;31141 - 2
24847;ANILLOS;BRONCE;VARELA/1986;;ANTIGUA;;ROMANA;ORFEBRERÍA;ANILLOS;26648
24704;ANILLOS;BRONCE;VARELA/1986;;ANTIGUA;;ROMANA;ORFEBRERÍA;ANILLOS;26518
26617;ESPEJO;BRONCE;VARELA/1987;;ANTIGUA;;ROMANA;METAL;ESPEJOS;28309
20257;MONEDA;BRONCE;VARELA/87;;ANTIGUA;317 - 326 d.C.;ROMANA;NUMISMÁTICA;CRISPO;20977
28435;MONEDA;BRONCE;Varios REQUISA;;ANTIGUA;;ROMANA;NUMISMÁTICA;BAJO IMPERIO;30007
28433;MONEDA;BRONCE;Varios REQUISA;;CONTEMPORÁNEA;1868-1871;ESPAÑOLA;NUMISMÁTICA;GOBIERNO PROVISIONAL;30005 - 3
28431;MONEDA;BRONCE;Varios REQUISA;;;;;NUMISMÁTICA;FRUSTRAS;30005
28432;MONEDA;BRONCE;Varios REQUISA;;ANTIGUA;;ROMANA;NUMISMÁTICA;CLAUDIO ?;30005 - 2
24721;LOTE DE MATERIAL ROMANO;BRONCE;VARIOS;;ANTIGUA;;ROMANA;METAL;LOTES DE MATERIAL ROMANO;26535
1810;PUNTA DE LANZA;BRONCE;VELÉS;;PREHISTORIA;II MILENIO a.C.;;METAL;PUNTAS DE LANZA;1809
20965;MONEDA;BRONCE;VILLAMARTÍN;1987;ANTIGUA;s. I a.C.;HISPANORROMANA;NUMISMÁTICA;CARISSA;22646
